SEXO,ESTRATO,Localidad_fic,TIPO INTERVENCIÓN,NACIONALIDAD,ESTADO CIVIL,ETNIA,POBLACIÓN DIFERENCIAL Y DE INCLUSIÓN,OCUPACIÓN,CATEGORÍAS DE LA DISCAPACIDAD,VÍNCULO CON EL JEFE DE HOGAR,ZONA,BARRIO PRIORIZADO,MANZANA DEL CUIDADO,AFILIACIÓN AL SGSSS.1,¿EN DONDE REALIZA PRINCIPALMENTE SU TRABAJO?,"INTERVENCIÓN DE NIÑO, NIÑA O ADOLESCENTE QUE TERMINA EL PROCESO",NNA DESVINCULADO DE LA ACTIVIDAD LABORAL,EDAD_GRUPO,UPZ_DENSIDAD,FASE_PROGRAMA,CLUSTER,PERFIL_NOMBRE
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,"2. En la calle, estacionario o ambulante",No_reporta,SI,No_reporta,UPZ_Media_Baja,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,"2. En la calle, estacionario o ambulante",No_reporta,SI,No_reporta,UPZ_Media_Baja,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Bosa,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,4. En una UTI,No_reporta,NO,No_reporta,UPZ_Alta_Densidad,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,4. En una UTI,No_reporta,SI,No_reporta,UPZ_Media_Baja,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,4. En una UTI,No_reporta,SI,No_reporta,UPZ_Media_Baja,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,4. En una UTI,No_reporta,NO,No_reporta,UPZ_Media_Baja,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,4. En una UTI,No_reporta,NO,No_reporta,UPZ_Media_Baja,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,4. En una UTI,No_reporta,NO,No_reporta,UPZ_Media_Baja,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,4. En una UTI,No_reporta,NO,No_reporta,UPZ_Media_Baja,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,3. Adolescentes,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,4. En una UTI,No_reporta,NO,No_reporta,UPZ_Media_Baja,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,"2. En la calle, estacionario o ambulante",No_reporta,NO,No_reporta,UPZ_Media_Baja,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,"2. En la calle, estacionario o ambulante",No_reporta,SI,No_reporta,UPZ_Media_Baja,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,4. En una UTI,No_reporta,SI,No_reporta,UPZ_Media_Alta,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,4. En una UTI,No_reporta,SI,No_reporta,UPZ_Media_Baja,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,4. En una UTI,No_reporta,SI,No_reporta,UPZ_Media_Alta,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,4. En una UTI,No_reporta,SI,No_reporta,UPZ_Media_Alta,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,4. En una UTI,No_reporta,SI,No_reporta,UPZ_Media_Alta,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,1. En la vivienda que habita,No_reporta,SI,No_reporta,UPZ_Media_Alta,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,3. Adolescentes,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,1. En la vivienda que habita,No_reporta,SI,No_reporta,UPZ_Media_Alta,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,4. En una UTI,No_reporta,SI,No_reporta,UPZ_Media_Alta,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,Otros_¿EN DONDE REALIZA PR,No_reporta,SI,No_reporta,UPZ_Media_Alta,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Puente Aranda,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,"2. En la calle, estacionario o ambulante",No_reporta,SI,No_reporta,UPZ_Media_Baja,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,"2. En la calle, estacionario o ambulante",No_reporta,SI,No_reporta,UPZ_Media_Alta,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,1. En la vivienda que habita,No_reporta,SI,No_reporta,UPZ_Media_Alta,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,1. En la vivienda que habita,No_reporta,SI,No_reporta,UPZ_Media_Alta,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Fontibón,5. Seguimiento al efecto,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,No_reporta,No_reporta,SI,No_reporta,UPZ_Media_Alta,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Fontibón,5. Seguimiento al efecto,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,No_reporta,No_reporta,SI,No_reporta,UPZ_Media_Alta,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,1. En la vivienda que habita,No_reporta,SI,No_reporta,UPZ_Media_Alta,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,1. En la vivienda que habita,No_reporta,SI,No_reporta,UPZ_Media_Alta,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,"2. En la calle, estacionario o ambulante",No_reporta,SI,No_reporta,UPZ_Media_Alta,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Bosa,5. Seguimiento al efecto,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,No_reporta,No_reporta,SI,No_reporta,UPZ_Alta_Densidad,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Bosa,5. Seguimiento al efecto,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,No_reporta,No_reporta,SI,No_reporta,UPZ_Alta_Densidad,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Bosa,5. Seguimiento al efecto,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,No_reporta,No_reporta,SI,No_reporta,UPZ_Alta_Densidad,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Puente Aranda,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,4. En una UTI,No_reporta,NO,No_reporta,UPZ_Media_Baja,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,4. En una UTI,No_reporta,SI,No_reporta,UPZ_Media_Alta,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,4. En una UTI,No_reporta,SI,No_reporta,UPZ_Media_Alta,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Puente Aranda,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,4. En una UTI,No_reporta,NO,No_reporta,UPZ_Media_Baja,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Puente Aranda,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,4. En una UTI,No_reporta,NO,No_reporta,UPZ_Media_Baja,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Fontibón,5. Seguimiento al efecto,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,No_reporta,No_reporta,SI,No_reporta,UPZ_Media_Alta,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,"2. En la calle, estacionario o ambulante",No_reporta,SI,No_reporta,UPZ_Media_Baja,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,3. Adolescentes,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,"2. En la calle, estacionario o ambulante",No_reporta,SI,No_reporta,UPZ_Media_Baja,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,"2. En la calle, estacionario o ambulante",No_reporta,SI,No_reporta,UPZ_Media_Baja,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,"2. En la calle, estacionario o ambulante",No_reporta,SI,No_reporta,UPZ_Media_Baja,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,1. En la vivienda que habita,No_reporta,No_reporta,No_reporta,UPZ_Media_Baja,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,1. En la vivienda que habita,No_reporta,No_reporta,No_reporta,UPZ_Media_Baja,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Fontibón,5. Seguimiento al efecto,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,No_reporta,No_reporta,SI,No_reporta,UPZ_Media_Alta,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Bosa,5. Seguimiento al efecto,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,No_reporta,No_reporta,SI,No_reporta,UPZ_Alta_Densidad,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Bosa,5. Seguimiento al efecto,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,No_reporta,No_reporta,SI,No_reporta,UPZ_Alta_Densidad,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Bosa,5. Seguimiento al efecto,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,No_reporta,No_reporta,SI,No_reporta,UPZ_Alta_Densidad,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Bosa,5. Seguimiento al efecto,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,No_reporta,No_reporta,SI,No_reporta,UPZ_Alta_Densidad,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Bosa,5. Seguimiento al efecto,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,No_reporta,No_reporta,SI,No_reporta,UPZ_Alta_Densidad,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Bosa,5. Seguimiento al efecto,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,No_reporta,No_reporta,SI,No_reporta,UPZ_Alta_Densidad,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Bosa,5. Seguimiento al efecto,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,No_reporta,No_reporta,SI,No_reporta,UPZ_Alta_Densidad,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Bosa,5. Seguimiento al efecto,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,No_reporta,No_reporta,SI,No_reporta,UPZ_Alta_Densidad,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Bosa,5. Seguimiento al efecto,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,No_reporta,No_reporta,SI,No_reporta,UPZ_Alta_Densidad,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Bosa,5. Seguimiento al efecto,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,No_reporta,No_reporta,SI,No_reporta,UPZ_Alta_Densidad,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Bosa,5. Seguimiento al efecto,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,No_reporta,No_reporta,SI,No_reporta,UPZ_Alta_Densidad,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,4. En una UTI,No_reporta,SI,No_reporta,UPZ_Media_Alta,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,4. En una UTI,No_reporta,SI,No_reporta,UPZ_Media_Alta,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,4. En una UTI,No_reporta,SI,No_reporta,UPZ_Media_Alta,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,4. En una UTI,No_reporta,SI,No_reporta,UPZ_Media_Alta,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Bosa,5. Seguimiento al efecto,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,No_reporta,No_reporta,SI,No_reporta,UPZ_Alta_Densidad,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,4. En una UTI,No_reporta,SI,No_reporta,UPZ_Media_Alta,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,4. En una UTI,No_reporta,SI,No_reporta,UPZ_Media_Alta,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,4. En una UTI,No_reporta,SI,No_reporta,UPZ_Media_Alta,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,4. En una UTI,No_reporta,NO,No_reporta,UPZ_Media_Alta,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,4. En una UTI,No_reporta,NO,No_reporta,UPZ_Media_Alta,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,4. En una UTI,No_reporta,NO,No_reporta,UPZ_Media_Alta,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,2. Niños - Niñas,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,4. En una UTI,No_reporta,NO,No_reporta,UPZ_Media_Alta,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,3. Adolescentes,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,1. En la vivienda que habita,No_reporta,SI,No_reporta,UPZ_Media_Alta,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,3. Adolescentes,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,1. En la vivienda que habita,No_reporta,SI,No_reporta,UPZ_Media_Alta,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
No_reporta,No_reporta,Kennedy,3. Adolescentes,No_reporta,6- No aplica,6- Ninguno,14- No Aplica,No_reporta,No aplica,No_reporta,1- Urbana,No_reporta,No_reporta,No_reporta,1. En la vivienda que habita,No_reporta,SI,No_reporta,UPZ_Media_Alta,Fase_Prolongada_mas2a,1,P2: Registro Administrativo Incompleto
